source,material,temperature_C,time_h,location_id,x_sample,y_sample,z_sample,sVM_MPa,stress_xx_MPa,stress_xx_unc_MPa,strain_xx,strain_xx_unc,stress_yy_MPa,stress_yy_unc_MPa,strain_yy,strain_yy_unc,stress_zz_MPa,stress_zz_unc_MPa,strain_zz,strain_zz_unc,stress_xy_MPa,stress_xy_unc_MPa,strain_xy,strain_xy_unc,stress_yz_MPa,stress_yz_unc_MPa,strain_yz,strain_yz_unc,stress_xz_MPa,stress_xz_unc_MPa,strain_xz,strain_xz_unc
neutron_diffraction,Type 316H stainless steel,550.0,10.0,11,0.0,12.0,0.0,79.37970198490524,-91.2597014049993,5.089912548858635,-0.0003701670431816918,1.709436000372902e-05,-43.62763646286085,4.977819995855372,-7.27570767137053e-05,1.7792597650108136e-05,-11.284711939826614,4.814107746420999,0.00012918898860084992,1.5663963045526073e-05,2.9416955656036294,3.116555335357822,1.8367660116939737e-05,1.945946745979518e-05,-1.3615717799530926,2.4368774680680203,-8.501521357755896e-06,1.5215625166473493e-05,21.711564330403647,2.7472693754156663,0.0001355648894776423,1.7153681953814894e-05
neutron_diffraction,Type 316H stainless steel,550.0,10.0,12,4.0,12.0,0.0,103.73492504142189,-87.46606824344781,5.041783096088847,-0.00035953121953998446,1.6985278986102064e-05,-42.59201481114816,4.850322085977335,-7.934200786513793e-05,1.7288564402674998e-05,-6.558586037962512,4.757280842376762,0.00014564720593816764,1.5513764232537986e-05,-0.5562233886484786,2.59348244029643,-3.4730045730246474e-06,1.6193451334533805e-05,-3.51638357251338,2.4778775498530683,-2.1955955964961592e-05,1.5471625677131353e-05,43.94639534316791,2.6482787483896666,0.0002743970050695362,1.6535594136286698e-05
neutron_diffraction,Type 316H stainless steel,550.0,1.0,1,8.0,0.0,0.0,104.5377009938936,48.491457133060095,5.328843382144239,0.00012294886947618628,1.74127724668607e-05,98.121272160698,5.948653792610946,0.00043283259257558394,2.1664742880545658e-05,-14.953633266262623,5.084627933785216,-0.00027319608521226776,1.6111481455292943e-05,-19.805726812138055,3.164217434246619,-0.00012366502594895958,1.975706495529596e-05,-0.00028218861190529076,2.870003227548068,-1.7619581621403522e-09,1.7920020152495254e-05,6.168855885082235,2.9814714548584926,3.851773430685493e-05,1.861601688887254e-05
neutron_diffraction,Type 316H stainless steel,550.0,1.0,2,12.0,0.0,0.0,133.5307399668387,-18.698725691529745,4.714177456531627,8.7167708742595e-05,1.4741996997079778e-05,-132.09218046131883,5.78462923001477,-0.0006208499600638929,2.131497225246076e-05,1.4918019478841125,4.901122716635643,0.00021323539351552056,1.575313781201324e-05,-17.876831513637743,3.1864378082290683,-0.00011162119189003078,1.989580680260101e-05,-7.526695966024625,2.5421982357479065,-4.6995955300056196e-05,1.5873237764669856e-05,19.549553030281942,2.822666998461514,0.00012206550184761409,1.76244573562475e-05
neutron_diffraction,Type 316H stainless steel,550.0,1.0,3,8.0,4.0,0.0,96.60104772599777,45.28537614118899,5.538840257973048,0.00011849595020177346,1.763174431948821e-05,71.47991112075366,6.503779877482756,0.000282052071049787,2.3850507811974752e-05,3.497611557194306,5.633728695235529,-0.000142422775005608,1.814012564388331e-05,-17.352934209295118,3.760761697721483,-0.00010835002823364756,2.3481829136992674e-05,-4.498191492853204,2.887436703348383,-2.8086268833424883e-05,1.8028873074565515e-05,40.169251390372104,3.37690003701441,0.0002508128867301283,2.108503437745583e-05
neutron_diffraction,Type 316H stainless steel,550.0,1.0,4,12.0,4.0,0.0,152.9027781844684,-18.21968732750452,4.563497995364978,5.215190407737067e-05,1.4498495239510895e-05,-110.84559024577491,5.210558327180793,-0.0005261951970708542,1.9065773725138234e-05,7.592634305183831,4.819922230689671,0.00021332152207659548,1.5858158108609687e-05,-18.680843843362535,2.839448920005007,-0.00011664136643660511,1.7729242037104432e-05,-11.500701334302587,2.428188729302245,-7.180925711174299e-05,1.5161373529301822e-05,58.59128480626676,2.74252782787299,0.00036583826610742175,1.7124076193548426e-05
neutron_diffraction,Type 316H stainless steel,550.0,1.0,5,-4.0,8.0,0.0,93.53760787006723,87.64064804287374,5.130935633244981,0.00044068453083426456,1.7152697518522113e-05,-7.760868486081802,5.254116522700531,-0.00015499323090750674,1.890596260585814e-05,-1.8808485787413376,4.762311848184831,-0.00011827896026655164,1.5220263393428287e-05,-0.6621790077531193,2.604765680566809,-4.134581121580453e-06,1.6263902785978125e-05,-2.1239112204594925,2.5249898399351145,-1.3261494449698296e-05,1.5765790220082667e-05,-7.288677808029524,2.8709876382986,-4.550979314281849e-05,1.7926166717181504e-05
neutron_diffraction,Type 316H stainless steel,550.0,1.0,6,0.0,8.0,0.0,80.91000665738878,75.31770745336655,5.459697320402344,0.00037600427600389724,1.831444073280129e-05,7.228274294554628,5.5211022221843695,-4.913950176819676e-05,1.9826489534390942e-05,-13.525306892527409,5.033792094350625,-0.000178722837960709,1.6085820599014025e-05,-4.44711648438409,3.0952146357639334,-2.776736146347139e-05,1.9326218213550413e-05,1.3643913330616537,2.5928837078175953,8.519126372287398e-06,1.6189712907348887e-05,-0.7146868945049967,3.142473864317467,-4.462435243738517e-06,1.9621300225982232e-05
neutron_diffraction,Type 316H stainless steel,550.0,1.0,7,4.0,8.0,0.0,74.3053442891862,35.237088076119605,5.272780831395563,0.00012693870066204368,1.744903877047592e-05,35.313051210552544,5.518489060313894,0.00012741300706240548,1.9933647838561063e-05,-2.403571066264523,5.055717697711892,-0.00010808590276357427,1.6309838282673023e-05,9.176223748086734,2.5615374436590574,5.7295445841712296e-05,1.599398989211509e-05,-7.122118372898931,2.623561529937749,-4.4469812279564056e-05,1.638126223570887e-05,35.103736454663306,2.9638937207968343,0.00021918430566814163,1.8506263232292428e-05
neutron_diffraction,Type 316H stainless steel,550.0,1.0,8,8.0,8.0,0.0,130.63186616207463,1.1266565338470593,5.354766215370296,-5.732156487576217e-06,1.7812022887421997e-05,4.733676941697077,5.582635406930187,1.6789727034609258e-05,2.014404586186122e-05,3.486853821875007,5.014999390903099,9.00468511572024e-06,1.6025900986432573e-05,-15.229961940382557,2.8656628745969748,-9.509439650580328e-05,1.7892919412117695e-05,-9.202566525027224,2.7473660791915884,-5.74599275709017e-05,1.7154285762757233e-05,73.26822798287223,2.9393131459646695,0.0004574796674052511,1.8352784521145255e-05
neutron_diffraction,Type 316H stainless steel,550.0,1.0,9,12.0,8.0,0.0,154.64838440231833,-21.990609167320024,4.627820152833536,-2.7616359303918728e-05,1.4804475777931663e-05,-72.82470247443877,5.268178357904236,-0.0003450194784898309,1.925976910387413e-05,14.505932795807754,4.767453027156569,0.0002002644880756108,1.5545951898060905e-05,-19.535904438378648,3.064562846580698,-0.00012198028137133985,1.913483143230875e-05,-19.120135180717956,2.567476231802225,-0.00011938425868936091,1.6031071105887064e-05,72.80809974725805,2.7794589287036437,0.0004546066715926357,1.73546703841008e-05
neutron_diffraction,Type 316H stainless steel,550.0,1.0,10,-4.0,12.0,0.0,75.27370204093873,-75.56858973363185,5.1573861628844995,-0.0003328341646389994,1.7370811376051824e-05,-35.35938976336,4.987509611372291,-8.17718428733996e-05,1.7791611844737187e-05,9.15372553965654,4.8498880659710215,0.00019616370633567933,1.5778420589299608e-05,8.289744092274073,2.933111583549248,5.176035335663812e-05,1.831406257045384e-05,-4.648571451246008,2.545319651694688,-2.9025226622414103e-05,1.5892727581313174e-05,-1.5393772812530577,2.9357097453390844,-9.611721560994702e-06,1.833028523919038e-05
neutron_diffraction,Type 316H stainless steel,550.0,1.0,11,0.0,12.0,0.0,81.516366763732,-103.36354163028078,5.075077332780363,-0.00040163054348113357,1.6962860795443362e-05,-56.336867782586694,5.046877252070423,-0.00010800057994431201,1.809235153463025e-05,-18.76770441972898,4.851682204202718,0.00012657761080914104,1.5801840307641998e-05,-4.79330709973283,3.1327764391409234,-2.9928941891014746e-05,1.9560750449270155e-05,-2.5230124472049456,2.5609520878515646,-1.5753443572791856e-05,1.5990334987560987e-05,19.724696997399295,2.8872846470017293,0.00012315908369107855,1.8027923649571773e-05
neutron_diffraction,Type 316H stainless steel,550.0,1.0,12,4.0,12.0,0.0,123.23677224009113,-110.81709884492741,4.932176616072795,-0.0004015944917816788,1.654270352381112e-05,-71.79318585527406,4.712162962869858,-0.00015793298628530677,1.67899692603647e-05,-29.957628536451814,4.7935860125484036,0.00010328415209563224,1.5828430191711364e-05,-3.443412211628185,2.4630275025545374,-2.1500329906751593e-05,1.537890343058443e-05,-2.2423076500442476,2.488112135178867,-1.4000750205154326e-05,1.553552942940951e-05,58.39800267275789,2.6644773545992075,0.0003646314313225859,1.663673665310725e-05
neutron_diffraction,Type 316H stainless steel,550.0,0.0,1,8.0,0.0,0.0,112.02624417043053,78.76181175600148,5.341967878554572,0.00019684804732751044,1.7167141493137617e-05,131.50025625773893,6.2417933363396365,0.0005261417495822615,2.286208063942344e-05,5.671036791767571,5.238395079794929,-0.00025952362074185245,1.661062212949388e-05,-10.489584729078555,3.10111216015208,-6.54959436742466e-05,1.9363041780461768e-05,8.93256470680538,2.716859696411214,5.57740625595653e-05,1.6963806884909043e-05,-0.8395217821696576,3.260351133535696,-5.241892103303227e-06,2.0357314394759465e-05
neutron_diffraction,Type 316H stainless steel,550.0,0.0,2,12.0,0.0,0.0,126.76448262035458,12.769643222745792,5.394521451687514,0.00021582790636883345,1.7530240131406645e-05,-115.82327021833301,5.917754905489388,-0.0005870936995071707,2.152676690346389e-05,3.412278850957788,5.388533689344928,0.00015740143614498638,1.749862134094554e-05,-4.173452554155633,3.257561484482955,-2.605863058204493e-05,2.0339896098235036e-05,-2.891049640724723,2.6275846706373636,-1.8051431903061686e-05,1.6406382333735735e-05,13.802167978403341,3.1628128874607926,8.617939030417697e-05,1.9748295102194215e-05
neutron_diffraction,Type 316H stainless steel,550.0,0.0,3,8.0,4.0,0.0,87.18287452005274,45.21856763438287,5.506767663926196,0.00016169164370062654,1.7796515914384117e-05,49.915366932211285,6.282133053657245,0.00019101800029194542,2.2949998371198992e-05,-6.801864518802589,5.409508401734318,-0.000163118859499751,1.727725223330928e-05,-13.779409271079357,3.2725088701170293,-8.60372871560077e-05,2.043322611585267e-05,3.5930254972649185,2.886268765867803,2.243450066584925e-05,1.802158058688189e-05,36.60597828711172,3.1623774541330616,0.00022856415710977073,1.9745576298977166e-05
neutron_diffraction,Type 316H stainless steel,550.0,0.0,4,12.0,4.0,0.0,116.88590081453697,28.251647247230736,5.291286533586974,0.00023244561143723048,1.7669198643167924e-05,-81.32712031914704,5.338032628585767,-0.00045175352263576246,1.9174375967804103e-05,12.04246639985593,5.015273272292837,0.0001312370676097195,1.6229659424111304e-05,-2.0196553771903525,2.8476185092571784,-1.2610531135627566e-05,1.7780252155361894e-05,3.1018366431227844,2.4005206082401345,1.936756538144958e-05,1.4988616480718888e-05,32.285966143319875,2.937065693028208,0.0002015904227485339,1.833875164427369e-05
neutron_diffraction,Type 316H stainless steel,550.0,0.0,5,-4.0,8.0,0.0,99.40105977438965,93.21787773556942,4.965392487227754,0.0004668421439000335,1.6460674376364662e-05,-12.367154506560858,5.192110833373805,-0.00019242049644107277,1.8748936923260696e-05,3.493005349641488,4.721772958798799,-9.339120563161425e-05,1.5181261667045668e-05,4.283134972306973,2.5999240351473802,2.674347690025818e-05,1.623367202433486e-05,-5.454673077131203,2.4461463423423253,-3.40584465303802e-05,1.5273499113161836e-05,1.9258209600178746,2.850270400850355,1.2024638189379901e-05,1.779681030774856e-05
neutron_diffraction,Type 316H stainless steel,550.0,0.0,6,0.0,8.0,0.0,78.96607909085472,96.18525725304629,5.557607789685538,0.0004026791814800088,1.8398421931133386e-05,35.06086682163082,5.959009966935328,2.1024450981414695e-05,2.1582825332786273e-05,13.639222641385189,5.183030418718373,-0.0001127302053635337,1.6416090817900838e-05,11.31751892086554,3.27881289083516,7.066548399369704e-05,2.0472587806190268e-05,-3.374111630560998,2.5985810254241475,-2.106762383960038e-05,1.6225286402648337e-05,-10.210552841233332,3.1456565030127175,-6.375369578916422e-05,1.9641172311494043e-05
neutron_diffraction,Type 316H stainless steel,550.0,0.0,7,4.0,8.0,0.0,65.2148549723917,41.585030647368406,5.490864344537449,0.00015196685764116622,1.852381960439553e-05,37.584486921951736,5.485052870929934,0.00012698785291661327,1.9650609520208167e-05,-0.327969668632655,4.957597304315043,-0.00010973382725874293,1.5733817127651285e-05,5.125142137216431,2.6375314519320865,3.200088749091235e-05,1.6468489065722296e-05,-3.9473679625281206,2.4801064780309683,-2.4646980448956073e-05,1.5485542887217753e-05,28.996561673382235,2.887596466307726,0.0001810517021557525,1.8029870618897023e-05
neutron_diffraction,Type 316H stainless steel,550.0,0.0,8,8.0,8.0,0.0,120.23766399434703,9.548460766325631,5.250306366257795,1.689440788624036e-05,1.7214396359772197e-05,10.259639231122293,5.786915590976854,2.1334936837165857e-05,2.104196628173291e-05,11.472886303328982,4.995835402858332,2.8910333190456405e-05,1.5862190545740334e-05,-8.720771275186115,2.8466626786910405,-5.445164503530842e-05,1.7774284042558692e-05,-3.5710580361017006,2.590830392625669,-2.229733798151306e-05,1.6176892207613934e-05,68.76976647472905,2.99567397579402,0.0004293917126226985,1.8704696043982172e-05
neutron_diffraction,Type 316H stainless steel,550.0,0.0,9,12.0,8.0,0.0,122.86420612303341,2.0061033165980637,4.8569881581736265,8.67253342895623e-05,1.5841812611765075e-05,-62.22042053339535,5.230089492390938,-0.0003142988146274698,1.8981804395492642e-05,5.889741202101767,4.859361814366476,0.00011097439035514637,1.5854294489723325e-05,-6.985301881355743,2.933340042834855,-4.3615543454318786e-05,1.831548904794446e-05,-0.30502525262988883,2.4870367941824476,-1.9045479188597938e-06,1.5528815105139185e-05,59.327871829774544,2.8481475014185764,0.0003704374436200557,1.7783555130808674e-05
neutron_diffraction,Type 316H stainless steel,550.0,0.0,10,-4.0,12.0,0.0,75.78014029868417,-69.08391880068862,5.191512246123835,-0.00031851873110539926,1.7164344078879592e-05,-23.768670658582575,5.437909986347171,-3.5574742705907777e-05,1.9646539350347646e-05,10.241603072576224,4.9972476196789035,0.00017678208839596175,1.614501679737332e-05,17.955793720900008,3.433670706894144,0.00011211422420854637,2.1439504901582948e-05,-0.6247537977404104,2.578524616104689,-3.9009017615011e-06,1.6100056139580498e-05,-2.7612014513576804,3.058406817335771,-1.724067247676991e-05,1.9096393786291642e-05
neutron_diffraction,Type 316H stainless steel,550.0,0.0,11,0.0,12.0,0.0,79.54055377009553,-95.49553795825113,5.240735930108372,-0.0003882644815858209,1.7748069970370325e-05,-46.5570842130267,5.01440793128141,-8.269755088393176e-05,1.7845303276831148e-05,-10.233341619679878,4.822991955114176,0.00014410435408916057,1.5584530742820754e-05,4.667334299407103,2.898039214009072,2.9142380015810208e-05,1.8095074116739573e-05,6.559754057100929,2.57299709077332,4.095846435653264e-05,1.606554281068219e-05,14.608698528366617,2.8657852690840433,9.121528837224034e-05,1.7893683631354027e-05
neutron_diffraction,Type 316H stainless steel,550.0,0.0,12,4.0,12.0,0.0,80.41731293279857,-57.91009218458722,5.004488691041101,-0.00028246109656478895,1.6893355039440805e-05,-10.161776897172683,4.829142502550982,1.5674725717604242e-05,1.721570927022849e-05,10.141893365724528,4.656483557731794,0.00014244886199325514,1.509014907571472e-05,12.316182275414045,2.5370417314635,7.690104054892671e-05,1.584104105499161e-05,0.12143878270648685,2.444883837694318,7.582519115331862e-07,1.5265616157310863e-05,27.98945189137524,2.6790135539637925,0.00017476340693151372,1.6727499263773923e-05
